order_date,country,device_type,traffic_source,product_category,previous_orders,avg_order_value_eur,order_value_eur,quantity,discount_rate,shipping_distance_km,review_score,risk_label
2024-08-24,Netherlands,True,Paid Ads,5,1,14.89,14.7,2,0.14,232.7,4.8,False
2025-08-14,France,False,Email,7,0,35.84,17.19,2,0.05,380.9,4.4,False
2025-02-08,France,False,Email,2,1,73.31,136.06,1,0.24,690.4,4.9,False
2025-02-01,Belgium,False,Paid Ads,6,2,46.13,24.87,1,0.12,412.5,4.1,False
2025-11-15,Turkey,True,Organic Search,3,1,87.02,84.57,3,0.19,152.1,5.0,False
2024-02-17,Netherlands,True,Social Media,4,2,26.12,15.04,2,0.19,369.8,4.1,False
2023-02-01,Italy,False,Marketplace,7,0,68.1,71.15,1,0.04,773.1,3.0,True
2025-08-07,Turkey,False,Organic Search,5,6,13.64,10.3,2,0.04,317.9,3.5,False
2025-12-18,Spain,True,Organic Search,7,1,17.39,8.23,2,0.39,192.4,4.2,True
2023-08-05,Germany,True,Paid Ads,3,1,93.6,98.36,2,0.1,1161.1,4.9,False
2024-02-24,Belgium,False,Email,2,3,74.22,108.12,2,0.34,701.7,2.8,True
2024-10-28,Turkey,True,Marketplace,4,6,21.19,14.23,2,0.26,279.1,5.0,False
2023-11-27,Spain,False,Paid Ads,7,4,38.76,59.38,1,0.29,204.6,4.7,False
2023-09-28,Turkey,False,Organic Search,3,0,92.4,124.7,1,0.18,164.1,2.7,True
2023-12-05,Belgium,True,Paid Ads,3,2,46.4,47.42,3,0.24,336.1,4.6,False
2023-10-07,Spain,False,Organic Search,3,0,22.05,28.7,2,0.06,222.3,4.3,False
2025-12-19,Belgium,False,Organic Search,4,3,109.22,85.1,1,0.02,254.5,4.6,False
2024-09-14,France,False,Social Media,2,5,59.6,107.44,2,0.07,1665.7,4.0,False
2025-01-08,Spain,False,Direct,3,6,65.97,125.23,3,0.49,127.4,4.0,False
2024-01-05,Spain,True,Social Media,0,1,34.35,48.83,1,0.24,290.1,3.9,False
2025-11-20,France,False,Organic Search,0,4,13.72,9.19,1,0.27,955.3,3.1,True
2025-11-25,Italy,True,Paid Ads,3,6,80.51,92.69,1,0.18,385.3,4.3,False
2024-10-14,France,False,Paid Ads,3,1,36.7,76.03,2,0.01,769.1,4.2,False
2023-06-13,Turkey,True,Paid Ads,4,1,24.95,36.64,3,0.02,33.3,5.0,False
2023-02-26,Germany,False,Paid Ads,6,5,95.41,47.02,1,0.12,217.0,4.3,False
2025-09-11,Germany,False,Paid Ads,2,3,62.83,60.48,1,0.24,382.6,4.2,False
2025-04-18,Spain,False,Email,1,2,57.29,78.27,1,0.11,706.7,4.9,False
2023-05-31,Netherlands,False,Organic Search,2,1,27.11,107.09,5,0.03,1164.1,4.2,True
2024-04-16,France,False,Social Media,0,3,73.99,72.81,1,0.02,379.2,4.6,False
2025-01-26,Netherlands,True,Paid Ads,6,1,29.54,38.11,1,0.06,256.6,4.6,False
2024-09-19,Netherlands,False,Marketplace,7,2,55.25,66.38,3,0.13,127.9,3.7,False
2025-07-05,Netherlands,False,Marketplace,2,1,85.53,132.64,1,0.01,170.0,4.8,False
2024-01-21,France,False,Organic Search,2,1,40.14,52.21,1,0.1,188.6,4.1,False
2023-01-05,Poland,False,Paid Ads,2,4,86.08,98.65,1,0.13,420.4,5.0,False
2025-08-05,Netherlands,False,Organic Search,7,0,28.75,16.37,8,0.18,638.1,5.0,False
2023-04-11,Germany,True,Organic Search,3,0,27.43,19.3,1,0.16,384.9,4.7,False
2023-01-23,Belgium,True,Paid Ads,2,0,99.87,392.72,1,0.1,754.6,4.9,False
2023-06-15,Germany,False,Social Media,7,0,13.01,19.47,1,0.07,970.7,4.0,True
2024-02-03,France,False,Marketplace,3,0,26.7,47.86,1,0.01,345.5,4.8,True
2025-03-05,Belgium,False,Social Media,2,1,27.85,28.36,1,0.21,828.8,4.5,False
2023-01-30,Belgium,False,Organic Search,3,3,53.55,69.56,1,0.2,721.3,4.1,False
2025-10-02,Turkey,False,Marketplace,3,1,17.09,11.41,2,0.11,117.7,4.4,False
2025-12-19,Netherlands,False,Social Media,7,2,11.66,12.03,2,0.3,889.4,4.2,True
2023-01-25,Belgium,False,Paid Ads,2,0,63.3,78.0,4,0.32,196.1,4.1,True
2023-07-14,Netherlands,False,Paid Ads,1,3,39.57,33.82,5,0.06,442.2,4.8,False
2025-12-18,Poland,True,Paid Ads,0,2,43.38,51.79,1,0.08,1579.1,3.0,False
2024-04-10,Germany,False,Paid Ads,3,5,50.74,65.73,4,0.03,328.9,5.0,False
2023-11-12,Netherlands,False,Direct,6,6,56.68,18.23,2,0.12,477.2,5.0,False
2023-06-05,Netherlands,False,Paid Ads,2,1,27.28,28.65,1,0.16,255.3,4.5,False
2023-07-08,Spain,True,Paid Ads,0,1,14.05,12.23,1,0.06,445.4,5.0,False
2023-06-03,Spain,True,Direct,5,1,41.99,117.69,1,0.02,311.4,5.0,False
2024-05-03,Belgium,True,Social Media,2,4,29.72,42.98,4,0.09,129.2,4.1,False
2025-05-16,Belgium,False,Direct,5,0,59.59,36.55,1,0.07,325.3,4.8,False
2024-08-01,Netherlands,True,Paid Ads,7,2,33.5,53.55,1,0.13,950.9,3.3,False
2024-06-14,Germany,False,Direct,6,0,61.8,75.27,4,0.06,564.2,3.7,False
2024-08-07,Belgium,False,Organic Search,7,2,69.83,75.96,2,0.2,78.0,3.2,True
2023-05-22,Poland,False,Marketplace,0,0,39.18,23.57,1,0.01,464.6,5.0,False
2025-10-15,Germany,False,Paid Ads,3,5,59.37,108.15,1,0.07,511.0,4.9,False
2024-11-11,Belgium,False,Direct,0,0,89.57,44.64,1,0.14,654.2,5.0,False
2025-07-20,Germany,True,Organic Search,7,1,36.2,29.94,1,0.25,1122.4,4.2,False
2023-08-14,Germany,False,Paid Ads,2,1,25.24,101.59,3,0.11,2280.1,3.7,False
2024-01-29,Netherlands,False,Paid Ads,7,2,74.83,127.4,1,0.13,1007.6,2.6,True
2025-05-02,France,False,Social Media,2,1,34.62,70.23,1,0.23,1086.1,4.1,False
2025-03-14,Germany,False,Social Media,6,1,28.5,14.73,4,0.19,86.9,4.0,False
2025-03-17,Germany,False,Organic Search,7,2,33.3,35.68,1,0.05,329.1,4.6,False
2025-09-04,Spain,False,Social Media,7,1,55.15,40.87,4,0.02,792.6,5.0,False
2023-06-03,Germany,False,Direct,3,3,29.01,20.86,7,0.19,68.1,4.6,False
2025-10-24,Belgium,True,Direct,3,3,29.29,107.98,2,0.12,237.3,5.0,False
2025-04-11,Netherlands,False,Organic Search,0,2,112.64,95.8,3,0.21,1589.6,4.0,False
2025-01-02,Netherlands,False,Paid Ads,1,1,30.8,28.28,1,0.25,408.1,4.8,False
2024-11-18,Netherlands,False,Organic Search,7,2,63.24,38.09,1,0.06,1409.5,3.2,False
2024-09-23,Poland,False,Social Media,2,0,40.33,61.1,3,0.19,421.2,5.0,False
2023-01-04,Belgium,True,Paid Ads,3,2,21.69,51.0,2,0.03,471.0,3.4,True
2023-10-03,Netherlands,True,Social Media,2,5,50.54,86.96,2,0.41,1037.8,3.4,True
2024-01-10,Poland,False,Social Media,7,1,67.97,50.15,3,0.1,583.4,4.0,False
2024-07-06,Netherlands,False,Paid Ads,2,0,49.47,140.07,1,0.04,640.3,4.9,False
2025-11-08,Germany,False,Organic Search,5,1,46.23,24.55,2,0.05,250.0,4.9,False
2025-09-17,Spain,False,Organic Search,6,2,32.96,28.36,1,0.09,187.2,4.4,False
2023-09-02,France,False,Social Media,4,0,63.31,29.19,2,0.13,727.2,4.3,True
2023-08-06,Italy,True,Organic Search,5,3,41.01,42.11,1,0.25,378.2,4.9,False
2025-05-12,France,False,Paid Ads,2,4,30.26,20.85,3,0.11,245.2,4.8,False
2024-03-22,Belgium,False,Paid Ads,4,3,34.44,19.41,1,0.2,724.8,4.5,False
2025-09-12,Italy,True,Organic Search,5,2,91.0,92.14,1,0.18,353.1,3.4,True
2025-07-23,Spain,False,Organic Search,3,2,41.19,60.92,2,0.05,252.8,4.8,False
2025-08-19,Belgium,False,Direct,2,0,98.15,216.78,1,0.2,916.0,5.0,False
2025-09-08,Netherlands,True,Marketplace,0,4,42.79,33.24,1,0.06,671.7,4.2,False
2025-08-25,Turkey,True,Paid Ads,3,1,30.83,61.1,1,0.01,316.6,4.3,True
2023-03-03,Netherlands,False,Organic Search,2,2,50.38,111.19,1,0.12,269.3,5.0,False
2025-12-18,Germany,False,Paid Ads,2,0,55.17,69.11,1,0.02,273.3,4.1,True
2025-09-13,Germany,True,Social Media,5,5,22.88,16.68,1,0.16,298.9,4.4,False
2025-12-15,Italy,True,Email,6,2,83.51,50.41,1,0.22,293.3,4.7,False
2025-05-13,Belgium,False,Organic Search,5,0,43.4,20.74,3,0.18,155.7,4.9,False
2025-01-11,Turkey,True,Direct,6,4,92.96,38.9,1,0.0,288.2,3.9,False
2024-05-27,Belgium,False,Marketplace,6,1,49.35,38.83,1,0.2,88.8,4.5,False
2023-05-29,Netherlands,True,Organic Search,7,0,37.42,43.32,2,0.15,482.8,4.6,False
2023-08-14,Netherlands,False,Organic Search,1,0,41.82,79.3,4,0.34,1201.4,4.5,False
2023-03-04,France,False,Organic Search,4,2,117.5,121.73,2,0.17,404.3,3.8,False
2023-05-28,Belgium,False,Marketplace,7,6,46.79,8.54,7,0.11,130.1,3.7,True
2023-11-10,Germany,True,Organic Search,3,6,33.12,72.26,1,0.18,121.2,4.4,False
2025-10-27,Italy,True,Paid Ads,7,2,48.91,20.32,3,0.26,682.0,3.3,True
2023-02-16,Poland,False,Direct,3,1,37.96,54.5,1,0.1,318.1,4.5,False
2024-07-07,Poland,True,Marketplace,1,3,64.43,34.08,1,0.07,264.2,5.0,False
2024-09-14,Netherlands,False,Social Media,4,1,37.14,19.28,2,0.07,163.1,4.4,False
2024-07-03,Netherlands,False,Organic Search,1,2,12.6,12.58,5,0.16,605.1,4.7,False
2024-03-24,Germany,False,Organic Search,0,0,68.19,62.65,2,0.22,1056.0,5.0,False
2025-04-01,Netherlands,True,Organic Search,7,1,64.13,65.19,4,0.11,323.4,5.0,True
2025-01-27,Turkey,True,Organic Search,2,1,74.7,130.63,1,0.02,186.9,5.0,False
2023-06-28,Netherlands,False,Organic Search,6,3,38.76,13.73,5,0.35,391.4,5.0,False
2025-01-20,France,False,Marketplace,5,1,33.99,24.01,1,0.09,432.6,5.0,False
2024-06-07,France,True,Marketplace,3,2,24.75,31.27,1,0.19,225.8,4.3,True
2024-02-16,Germany,False,Social Media,2,2,27.83,41.89,4,0.3,151.3,3.5,True
2025-04-30,Italy,True,Organic Search,3,5,82.25,88.43,2,0.17,262.1,4.9,False
2025-07-18,Germany,True,Paid Ads,0,1,28.77,27.41,4,0.17,661.0,5.0,False
2025-11-08,Netherlands,False,Social Media,3,2,17.72,20.71,1,0.02,1184.0,3.7,False
2025-06-14,Netherlands,True,Marketplace,6,1,50.28,26.6,1,0.11,589.6,4.7,False
2023-10-01,Spain,True,Email,3,0,49.33,46.13,1,0.1,988.7,5.0,False
2024-03-07,Spain,False,Direct,3,1,59.4,81.59,1,0.12,238.1,3.8,False
2024-09-30,Spain,True,Direct,2,3,47.35,42.71,4,0.11,325.5,4.9,False
2025-07-27,Spain,True,Paid Ads,0,3,45.33,29.29,3,0.12,338.6,5.0,True
2023-08-04,Germany,False,Paid Ads,3,1,89.05,142.58,1,0.36,809.7,5.0,False
2024-12-13,Belgium,False,Social Media,4,1,26.99,41.69,1,0.04,158.9,2.9,True
2024-09-23,Netherlands,False,Direct,2,9,34.77,56.06,1,0.06,741.7,3.8,False
2024-09-25,Germany,False,Direct,3,0,36.19,20.26,1,0.05,474.2,4.7,False
2025-09-25,Poland,True,Organic Search,6,3,33.02,35.76,1,0.23,380.6,4.9,False
2023-11-22,Germany,False,Marketplace,7,2,47.37,31.5,2,0.2,130.9,5.0,False
2023-04-26,Poland,False,Direct,4,2,38.95,39.38,2,0.17,660.6,4.6,False
2023-05-05,Belgium,False,Marketplace,7,0,49.82,20.97,1,0.36,850.5,3.1,True
2025-11-28,Germany,False,Social Media,1,1,27.99,45.31,8,0.21,42.8,4.0,False
2024-06-24,Turkey,False,Marketplace,0,3,39.65,60.16,2,0.09,531.7,4.3,True
2024-05-06,Spain,True,Direct,3,5,67.22,77.27,4,0.07,1557.2,3.1,False
2023-04-13,Netherlands,False,Organic Search,2,0,41.71,159.21,8,0.02,109.6,4.4,False
2024-04-22,Germany,True,Marketplace,7,1,188.78,105.04,1,0.19,156.5,3.2,True
2023-06-01,Netherlands,True,Marketplace,6,0,26.02,21.43,3,0.16,1278.9,3.9,False
2023-09-08,Netherlands,True,Paid Ads,6,1,29.7,45.48,1,0.01,199.0,3.6,False
2025-06-16,France,False,Marketplace,0,1,57.58,107.53,1,0.04,436.7,4.9,False
2024-12-30,Spain,True,Direct,2,1,27.52,66.28,1,0.01,298.1,4.8,False
2023-10-30,Turkey,False,Paid Ads,5,1,57.18,39.51,2,0.07,415.2,4.2,False
2025-10-08,Netherlands,True,Social Media,4,3,32.71,32.88,1,0.02,448.5,4.1,False
2024-01-11,Netherlands,False,Marketplace,1,2,79.8,75.83,2,0.15,743.9,5.0,False
2024-04-29,France,False,Marketplace,6,0,38.41,50.06,7,0.12,310.4,4.7,False
2025-03-30,Germany,False,Social Media,4,0,19.4,16.35,5,0.03,213.5,4.6,False
2024-01-04,Germany,False,Email,1,1,54.22,52.61,1,0.28,775.1,4.5,False
2023-11-12,Belgium,True,Direct,3,0,67.23,74.93,6,0.26,367.2,4.5,False
2024-07-16,Germany,True,Email,0,2,11.62,6.74,1,0.2,426.0,4.5,False
2025-09-01,Netherlands,True,Paid Ads,7,8,12.38,14.7,2,0.23,1181.0,3.1,False
2023-05-03,Netherlands,False,Direct,1,5,12.12,18.7,4,0.28,1630.4,4.2,False
2025-12-18,Netherlands,True,Social Media,2,1,25.01,36.42,1,0.29,595.8,4.1,False
2023-03-29,France,False,Social Media,2,3,16.04,59.9,3,0.66,288.4,4.4,False
2024-08-19,Netherlands,True,Paid Ads,7,1,37.1,35.13,2,0.18,103.6,4.7,True
2025-04-07,Germany,True,Organic Search,0,4,44.62,36.19,4,0.1,302.1,4.7,False
2023-05-23,Netherlands,True,Marketplace,2,0,24.82,33.02,1,0.36,181.2,4.2,False
2023-04-27,Belgium,False,Organic Search,1,6,34.08,45.69,2,0.03,137.8,3.8,False
2025-01-23,France,False,Paid Ads,3,5,31.39,40.3,2,0.27,502.8,5.0,False
2024-01-31,Germany,True,Paid Ads,5,0,101.69,35.45,1,0.16,236.0,3.6,False
2024-07-04,Poland,False,Organic Search,7,2,44.59,35.76,2,0.08,747.1,4.2,False
2024-02-08,Italy,False,Marketplace,0,2,37.44,52.25,1,0.1,140.0,4.7,False
2023-05-19,Netherlands,False,Paid Ads,2,3,23.55,45.52,3,0.14,1009.0,4.7,False
2023-08-09,Netherlands,True,Marketplace,7,0,59.28,49.8,1,0.21,578.7,4.5,False
2024-05-05,Netherlands,False,Social Media,0,1,32.28,45.42,1,0.21,541.2,4.6,False
2023-03-10,Belgium,True,Direct,1,0,50.01,73.17,1,0.18,952.2,4.0,False
2024-07-13,Germany,False,Direct,6,1,78.17,80.11,1,0.11,747.0,5.0,False
2025-08-07,Netherlands,True,Paid Ads,0,4,134.91,149.48,6,0.03,500.4,3.9,False
2023-09-20,Germany,True,Organic Search,2,0,51.57,128.33,4,0.03,422.6,4.7,False
2024-12-09,Poland,False,Direct,3,2,79.9,63.56,1,0.17,744.2,4.0,False
2025-11-12,Spain,False,Direct,7,1,99.99,141.29,1,0.06,1102.3,3.9,False
2025-05-23,Netherlands,False,Social Media,2,1,14.55,23.08,1,0.19,237.2,4.4,False
2023-03-10,Netherlands,False,Social Media,5,3,123.84,23.88,1,0.18,329.2,4.0,True
2024-09-10,Netherlands,False,Paid Ads,7,1,31.06,26.72,1,0.11,663.0,4.5,False
2025-07-21,Belgium,False,Organic Search,3,2,76.6,123.49,1,0.12,123.6,4.7,False
2025-07-08,Italy,False,Organic Search,1,8,79.08,89.19,5,0.06,266.2,4.9,False
2024-09-21,Netherlands,False,Organic Search,1,0,50.84,32.53,1,0.02,301.8,4.5,False
2024-09-22,Turkey,True,Direct,3,5,126.82,223.23,2,0.19,1371.2,3.9,False
2023-12-08,Netherlands,True,Direct,1,0,27.3,19.01,8,0.2,53.9,3.7,False
2024-08-15,France,False,Direct,2,2,9.72,12.57,3,0.29,1445.9,2.0,True
2024-09-10,Germany,False,Direct,5,2,60.98,39.1,5,0.16,816.2,4.6,False
2023-06-21,Netherlands,False,Paid Ads,0,0,58.37,87.34,2,0.12,581.4,3.1,True
2023-11-27,Netherlands,True,Paid Ads,2,1,23.93,48.28,2,0.17,110.9,4.5,False
2023-07-02,Netherlands,False,Social Media,5,1,25.89,72.85,1,0.07,639.3,4.8,False
2023-06-21,France,False,Marketplace,2,2,109.3,193.28,1,0.03,348.5,4.5,False
2025-03-11,Belgium,True,Social Media,0,6,19.92,23.63,1,0.06,186.4,4.1,False
2024-08-04,Netherlands,True,Marketplace,3,2,72.74,105.33,1,0.12,158.0,4.5,False
2024-03-12,Netherlands,False,Direct,1,4,66.95,74.34,1,0.22,93.2,4.7,False
2023-03-07,Poland,True,Organic Search,7,1,19.95,33.49,2,0.1,262.5,4.4,False
2023-07-12,Netherlands,False,Direct,0,4,31.75,30.28,7,0.24,266.7,4.5,False
2023-06-15,France,False,Marketplace,6,0,39.78,42.54,4,0.12,586.2,4.7,False
2023-06-16,Belgium,True,Paid Ads,2,2,34.46,38.55,1,0.21,609.4,3.7,False
2025-08-22,Belgium,True,Direct,2,3,47.47,75.78,4,0.05,163.9,4.6,False
2025-09-01,Germany,True,Paid Ads,3,2,35.49,51.13,2,0.1,1422.6,3.2,False
2025-03-02,Italy,True,Paid Ads,3,2,69.72,276.41,1,0.04,225.9,4.4,False
2023-09-16,Belgium,True,Marketplace,3,0,91.03,115.8,1,0.06,585.3,5.0,True
2024-07-24,Belgium,False,Social Media,6,1,19.46,14.12,1,0.15,250.4,4.4,False
2023-04-05,Germany,False,Direct,3,2,100.66,156.28,2,0.01,193.7,4.4,False
2023-10-21,France,False,Social Media,1,8,33.74,26.3,1,0.14,703.8,4.4,False
2025-09-27,Netherlands,True,Organic Search,1,3,22.0,21.71,1,0.3,106.5,4.4,True
2024-02-19,Turkey,False,Marketplace,7,6,48.79,31.12,4,0.01,1029.5,3.7,False
2025-10-15,Italy,False,Organic Search,5,0,79.34,53.36,1,0.14,256.4,4.6,False
2023-04-11,Germany,True,Organic Search,2,1,49.25,62.25,1,0.24,769.5,4.0,False
2024-09-06,Spain,False,Paid Ads,3,1,51.86,98.18,2,0.16,379.2,4.5,False
2023-12-16,Spain,False,Paid Ads,7,2,60.69,45.63,1,0.04,533.2,3.8,False
2023-03-02,Italy,False,Paid Ads,7,2,66.74,54.08,4,0.35,682.0,4.4,False
2025-07-08,Netherlands,False,Direct,7,1,114.22,146.6,5,0.18,317.1,3.9,False
2023-06-10,Poland,False,Social Media,6,1,24.98,21.52,4,0.19,1046.9,5.0,False
2023-12-25,France,True,Direct,2,1,38.7,28.06,2,0.63,953.8,4.5,False
2023-01-22,Germany,True,Social Media,6,1,29.87,22.81,2,0.09,230.1,3.7,False
2023-09-17,Spain,True,Paid Ads,3,2,20.96,34.35,1,0.04,1057.0,4.1,False
2023-09-14,Spain,False,Marketplace,3,3,28.62,49.43,1,0.24,919.5,4.6,False
2023-09-18,Germany,False,Paid Ads,6,3,39.03,51.7,1,0.17,327.5,5.0,False
2025-06-05,Turkey,True,Paid Ads,5,0,59.51,121.0,1,0.21,233.5,3.7,False
2024-07-17,France,False,Organic Search,3,1,43.26,40.19,8,0.04,512.7,4.8,False
2024-06-14,Germany,False,Organic Search,2,0,58.97,308.63,2,0.15,489.3,5.0,False
2024-08-28,Netherlands,False,Marketplace,0,2,36.29,83.21,2,0.13,352.0,4.7,False
2023-01-20,France,True,Marketplace,3,1,52.78,68.04,7,0.43,106.4,4.5,False
2025-04-12,Netherlands,True,Organic Search,3,1,154.56,140.66,1,0.31,832.3,5.0,False
2024-07-31,Spain,True,Organic Search,1,2,34.5,33.63,1,0.08,328.6,3.9,False
2023-05-16,Poland,False,Direct,3,0,68.09,232.47,1,0.04,93.6,4.4,False
2024-08-16,Spain,False,Direct,5,1,48.23,26.21,2,0.03,459.6,3.1,True
2025-06-11,France,True,Direct,1,2,26.99,27.41,2,0.04,1104.3,4.2,False
2023-02-22,Netherlands,False,Organic Search,0,0,49.56,41.18,2,0.1,305.3,4.8,False
2023-07-18,Belgium,True,Organic Search,2,2,185.88,598.27,1,0.05,282.3,3.9,False
2024-12-09,Netherlands,False,Social Media,5,4,34.64,17.26,2,0.46,337.3,4.9,False
2023-12-04,France,False,Organic Search,6,8,45.81,37.57,8,0.04,1574.6,3.8,False
2024-06-28,Spain,False,Direct,2,2,97.08,126.62,1,0.01,582.7,5.0,True
2024-03-18,Germany,True,Organic Search,7,0,72.41,89.72,2,0.29,339.3,4.8,False
2023-12-02,France,True,Social Media,3,0,25.69,17.79,3,0.08,174.1,4.3,False
2023-02-12,Belgium,False,Social Media,5,4,46.44,27.63,8,0.19,329.2,5.0,False
2023-01-10,Turkey,False,Organic Search,3,1,21.24,18.25,1,0.12,306.5,4.6,False
2025-03-15,Spain,False,Paid Ads,0,2,88.93,210.05,3,0.03,246.2,5.0,False
2025-03-28,Germany,False,Social Media,6,2,16.46,5.44,1,0.17,1128.4,5.0,False
2025-11-06,Belgium,True,Paid Ads,3,2,43.35,25.85,1,0.01,439.8,4.7,False
2024-11-22,Netherlands,False,Marketplace,1,1,11.83,31.89,2,0.0,488.7,5.0,False
2024-10-03,France,True,Organic Search,0,1,34.03,16.95,2,0.19,143.0,5.0,False
2023-05-10,Germany,True,Social Media,6,4,168.1,99.95,1,0.11,550.7,4.5,False
2024-07-12,France,False,Direct,0,2,41.08,79.08,2,0.12,375.9,4.9,False
2025-04-28,Belgium,False,Social Media,3,4,69.25,166.78,8,0.19,1299.9,3.2,False
2023-08-02,Poland,True,Social Media,2,3,59.28,111.1,8,0.07,217.6,4.5,False
2023-01-03,Belgium,False,Marketplace,5,4,82.15,54.03,3,0.31,202.9,3.0,True
2024-02-09,Spain,False,Direct,2,2,43.94,115.35,1,0.03,100.4,5.0,False
2024-07-23,Spain,False,Direct,7,0,26.97,46.94,2,0.15,334.8,4.6,True
2023-08-03,Netherlands,False,Organic Search,4,0,24.81,24.65,2,0.16,400.0,5.0,False
2025-07-27,Belgium,False,Direct,6,3,28.99,25.92,2,0.3,500.8,5.0,False
2025-04-11,Netherlands,False,Social Media,7,0,31.58,22.72,3,0.22,288.2,4.1,False
2023-01-17,Italy,True,Marketplace,3,6,75.42,137.41,1,0.0,302.2,3.7,False
2023-05-16,Belgium,True,Direct,2,0,59.78,144.75,1,0.26,543.0,5.0,False
2023-01-13,France,True,Organic Search,3,0,40.19,55.39,2,0.09,342.8,4.7,False
2024-05-09,Poland,False,Paid Ads,3,1,38.79,49.95,1,0.17,516.4,5.0,False
2025-04-12,Belgium,False,Organic Search,3,1,47.16,21.61,2,0.0,578.1,5.0,False
2023-09-07,Belgium,False,Paid Ads,2,4,43.76,44.72,4,0.18,1220.6,5.0,False
2024-11-12,Belgium,True,Organic Search,4,1,71.39,133.54,1,0.15,650.7,4.4,False
2024-09-20,Belgium,True,Email,7,0,30.28,13.34,1,0.29,971.5,4.5,False
2023-03-03,Spain,False,Social Media,3,1,35.11,38.13,2,0.05,628.5,5.0,False
2024-12-19,Belgium,True,Paid Ads,3,0,37.14,69.76,1,0.31,888.2,4.6,False
2023-03-15,Netherlands,True,Email,7,2,30.78,26.08,1,0.14,1215.7,4.2,False
2023-09-27,Italy,False,Direct,2,1,21.3,57.79,1,0.06,1680.2,4.0,False
2024-06-16,Spain,False,Social Media,5,3,32.28,25.93,1,0.23,129.5,4.4,False
2025-02-26,Spain,True,Organic Search,5,1,32.47,16.91,2,0.14,460.6,4.1,False
2023-11-10,Netherlands,False,Marketplace,5,0,40.19,30.49,2,0.27,521.8,3.4,True
2023-07-15,Netherlands,False,Organic Search,1,0,90.36,100.69,2,0.07,303.6,4.6,False
2025-04-14,Netherlands,False,Organic Search,3,1,30.07,18.84,1,0.25,562.0,5.0,False
2025-07-03,Spain,True,Paid Ads,2,0,21.34,37.42,1,0.04,244.7,4.6,False
2025-04-09,Italy,False,Marketplace,3,1,38.21,61.4,3,0.04,412.8,4.0,False
2024-10-14,Turkey,False,Email,0,3,43.61,61.59,6,0.28,31.5,3.6,True
2023-01-25,Netherlands,True,Organic Search,0,3,55.15,50.06,2,0.12,66.0,4.2,False
2025-07-07,Spain,True,Marketplace,3,1,55.05,86.85,1,0.08,122.4,5.0,False
2023-08-26,Germany,False,Social Media,5,6,78.5,95.66,4,0.1,961.7,3.4,False
2023-10-29,Germany,True,Social Media,3,0,48.1,33.41,1,0.37,31.6,4.4,True
2023-01-19,Netherlands,True,Social Media,2,2,23.4,97.25,8,0.17,960.1,4.7,False
2023-06-25,Turkey,True,Social Media,4,1,83.09,68.79,1,0.06,237.5,4.5,False
2025-11-28,Germany,False,Paid Ads,4,0,27.88,16.26,1,0.04,301.3,4.9,False
2025-12-01,France,False,Social Media,7,7,63.48,36.83,1,0.03,137.2,3.6,False
2023-09-27,Netherlands,False,Organic Search,3,1,66.1,94.5,6,0.13,370.1,5.0,False
2023-05-04,Turkey,True,Social Media,3,5,57.84,41.46,2,0.22,241.3,4.5,False
2024-05-04,Germany,False,Organic Search,4,0,33.96,20.08,1,0.13,327.1,4.5,False
2025-09-22,Netherlands,True,Organic Search,5,1,29.11,11.15,1,0.04,152.8,5.0,False
2024-03-17,Spain,True,Paid Ads,3,1,33.29,24.87,1,0.02,1028.7,4.9,False
2025-12-21,Germany,False,Email,5,3,59.18,33.64,1,0.05,400.3,5.0,False
2023-10-17,Italy,False,Organic Search,3,0,39.36,43.11,1,0.06,967.7,3.7,False
2025-12-30,France,False,Direct,2,5,62.02,44.72,2,0.08,67.5,5.0,False
2025-08-15,Netherlands,True,Marketplace,3,0,20.6,39.62,3,0.03,269.2,4.5,False
2025-07-02,France,False,Organic Search,0,1,29.54,35.9,4,0.07,844.5,4.8,False
2025-03-08,Netherlands,False,Social Media,3,0,130.37,140.08,1,0.14,280.9,4.4,False
2023-08-19,Germany,False,Marketplace,2,1,44.24,77.16,3,0.3,491.2,4.8,False
2025-05-22,Germany,False,Direct,0,4,61.73,127.43,3,0.18,219.8,4.8,False
2024-05-07,France,True,Social Media,7,0,36.29,32.06,1,0.01,394.8,5.0,False
2023-10-08,Belgium,False,Marketplace,3,0,58.96,81.16,2,0.14,186.5,4.6,False
2023-09-24,Spain,True,Email,2,4,93.89,157.48,3,0.01,570.6,4.3,False
2025-09-01,Netherlands,True,Paid Ads,2,1,29.19,37.11,1,0.02,699.5,4.8,False
2024-12-08,Belgium,True,Social Media,1,2,42.67,59.26,1,0.16,496.3,4.3,False
2025-12-25,Spain,False,Organic Search,3,3,31.83,40.79,2,0.11,825.6,4.7,False
2024-06-29,Poland,False,Paid Ads,3,1,27.94,23.1,1,0.09,481.7,4.2,False
2025-02-19,Italy,False,Social Media,2,4,112.17,245.14,1,0.06,288.6,3.1,True
2025-11-25,Germany,True,Organic Search,3,0,54.97,67.45,3,0.08,783.1,5.0,False
2025-12-09,Netherlands,False,Paid Ads,7,5,28.97,31.2,2,0.37,311.0,4.4,False
2024-12-27,Netherlands,True,Email,3,0,32.51,39.91,1,0.04,53.2,2.9,True
2023-07-16,Spain,False,Marketplace,6,1,175.49,105.11,8,0.1,164.5,4.9,False
2025-03-11,Netherlands,False,Paid Ads,1,1,23.94,39.35,2,0.42,320.9,4.6,True
